state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,month,year,quarter
Maharashtra,Pune,Pune(Khadiki),onion green,Other,2019-03-04,5,5,5,3,2019,1
Maharashtra,Pune,Pune(Khadiki),potato,Other,2019-03-04,500,1200,850,3,2019,1
Maharashtra,Pune,Pune(Khadiki),raddish,Other,2019-03-04,8,8,8,3,2019,1
Maharashtra,Pune,Pune(Khadiki),spinach,Other,2019-03-04,3,5,4,3,2019,1
Maharashtra,Pune,Pune(Khadiki),tomato,Local,2019-03-04,800,1200,1000,3,2019,1
Maharashtra,Pune,Pune(Pimpri),beans,Other,2019-03-04,3000,4200,3600,3,2019,1
Maharashtra,Pune,Pune(Pimpri),beetroot,Other,2019-03-04,1400,1400,1400,3,2019,1
Maharashtra,Pune,Pune(Pimpri),bottle gourd,Other,2019-03-04,2000,2000,2000,3,2019,1
Maharashtra,Pune,Pune(Pimpri),brinjal,Other,2019-03-04,2200,3000,2600,3,2019,1
Maharashtra,Pune,Pune(Pimpri),cabbage,Other,2019-03-04,1500,1600,1550,3,2019,1
Maharashtra,Pune,Pune(Pimpri),cauliflower,Other,2019-03-04,1200,1200,1200,3,2019,1
Maharashtra,Pune,Pune(Pimpri),coriander(leaves),Other,2019-03-04,3,4,4,3,2019,1
Maharashtra,Pune,Pune(Pimpri),drumstick,Other,2019-03-04,5000,5000,5000,3,2019,1
Maharashtra,Pune,Pune(Pimpri),onion,Local,2019-03-04,500,600,550,3,2019,1
Maharashtra,Pune,Pune(Pimpri),potato,Other,2019-03-04,1000,1000,1000,3,2019,1
Maharashtra,Pune,Pune(Pimpri),raddish,Other,2019-03-04,8,12,10,3,2019,1
Maharashtra,Pune,Pune(Pimpri),spinach,Other,2019-03-04,8,9,9,3,2019,1
Maharashtra,Pune,Pune(Pimpri),tomato,Local,2019-03-04,1200,1200,1200,3,2019,1
Maharashtra,Satara,Karad,apple,Simla,2019-03-04,5400,8000,8000,3,2019,1
Maharashtra,Satara,Karad,banana,Other,2019-03-04,600,1000,1000,3,2019,1
Maharashtra,Satara,Karad,beans,Other,2019-03-04,2000,2500,2500,3,2019,1
Maharashtra,Satara,Karad,okra,Other,2019-03-04,3500,4000,4000,3,2019,1
Maharashtra,Satara,Karad,bitter gourd,Other,2019-03-04,3000,3700,3700,3,2019,1
Maharashtra,Satara,Karad,bottle gourd,Other,2019-03-04,500,1000,1000,3,2019,1
Maharashtra,Satara,Karad,brinjal,Other,2019-03-04,500,800,800,3,2019,1
Maharashtra,Satara,Karad,cabbage,Other,2019-03-04,500,1000,1000,3,2019,1
Maharashtra,Satara,Karad,carrot,Other,2019-03-04,500,1000,1000,3,2019,1
Maharashtra,Satara,Karad,cauliflower,Other,2019-03-04,400,900,900,3,2019,1
Maharashtra,Satara,Karad,chikoos(sapota),Other,2019-03-04,2000,2500,2500,3,2019,1
Maharashtra,Satara,Karad,chilly capsicum,Other,2019-03-04,3000,3500,3500,3,2019,1
Maharashtra,Satara,Karad,coriander(leaves),Other,2019-03-04,1,2,2,3,2019,1
Maharashtra,Satara,Karad,cucumbar(kheera),Other,2019-03-04,1500,2000,2000,3,2019,1
Maharashtra,Satara,Karad,drumstick,Other,2019-03-04,1600,2000,2000,3,2019,1
Maharashtra,Satara,Karad,garlic,Other,2019-03-04,3000,3400,3400,3,2019,1
Maharashtra,Satara,Karad,ginger(dry),Other,2019-03-04,5000,6500,6500,3,2019,1
Maharashtra,Satara,Karad,grapes,Other,2019-03-04,1500,2250,2250,3,2019,1
Maharashtra,Satara,Karad,green chilli,Other,2019-03-04,3500,4500,4500,3,2019,1
Maharashtra,Satara,Karad,guar,Other,2019-03-04,4000,4600,4600,3,2019,1
Maharashtra,Satara,Karad,onion,Other,2019-03-04,400,800,800,3,2019,1
Maharashtra,Satara,Karad,onion green,Other,2019-03-04,2,3,3,3,2019,1
Maharashtra,Satara,Karad,peas wet,Other,2019-03-04,2000,2600,2600,3,2019,1
Maharashtra,Satara,Karad,pomegranate,Other,2019-03-04,2000,2500,2500,3,2019,1
Maharashtra,Satara,Karad,potato,Local,2019-03-04,1000,1500,1500,3,2019,1
Maharashtra,Satara,Karad,ridgeguard(tori),Other,2019-03-04,3000,3800,3800,3,2019,1
Maharashtra,Satara,Karad,spinach,Other,2019-03-04,1,2,2,3,2019,1
Maharashtra,Satara,Karad,sweet potato,Hosur Red,2019-03-04,1000,1800,1800,3,2019,1
Maharashtra,Satara,Karad,tomato,Other,2019-03-04,600,1000,1000,3,2019,1
Maharashtra,Satara,Karad,water melon,Other,2019-03-04,600,700,700,3,2019,1
Maharashtra,Sholapur,Akluj,brinjal,Other,2019-03-04,1500,2500,2000,3,2019,1
Maharashtra,Sholapur,Akluj,potato,Local,2019-03-04,1200,1600,1400,3,2019,1
Maharashtra,Sholapur,Mangal Wedha,okra,Other,2019-03-04,800,4300,2800,3,2019,1
Maharashtra,Sholapur,Mangal Wedha,bitter gourd,Other,2019-03-04,3100,3100,3100,3,2019,1
Maharashtra,Sholapur,Mangal Wedha,brinjal,Other,2019-03-04,600,2400,1300,3,2019,1
Maharashtra,Sholapur,Mangal Wedha,coriander(leaves),Other,2019-03-04,1,3,2,3,2019,1
Maharashtra,Sholapur,Mangal Wedha,cucumbar(kheera),Other,2019-03-04,400,3600,2000,3,2019,1
Maharashtra,Sholapur,Mangal Wedha,green chilli,Other,2019-03-04,3500,6600,5000,3,2019,1
Maharashtra,Sholapur,Mangal Wedha,onion,Other,2019-03-04,100,700,500,3,2019,1
Maharashtra,Sholapur,Mangal Wedha,ridgeguard(tori),Other,2019-03-04,1000,5900,2900,3,2019,1
Maharashtra,Sholapur,Mangal Wedha,tomato,Other,2019-03-04,300,1700,1000,3,2019,1
Maharashtra,Sholapur,Pandharpur,banana,Other,2019-03-04,425,511,475,3,2019,1
Manipur,Bishnupur,Bishenpur,banana,Other,2019-03-04,3300,4000,3500,3,2019,1
Manipur,Bishnupur,Bishenpur,cabbage,Cabbage,2019-03-04,1100,1300,1300,3,2019,1
Manipur,Bishnupur,Bishenpur,cauliflower,Cauliflower,2019-03-04,2300,2500,2500,3,2019,1
Manipur,Bishnupur,Bishenpur,ginger(green),Green Ginger,2019-03-04,4300,4500,4500,3,2019,1
Manipur,Bishnupur,Bishenpur,masur dal,Masur Dal,2019-03-04,7300,7350,7300,3,2019,1
Manipur,Bishnupur,Bishenpur,onion,Onion,2019-03-04,2400,2500,2500,3,2019,1
Manipur,Bishnupur,Bishenpur,paddy(dhan)(common),Other,2019-03-04,2250,2250,2250,3,2019,1
Manipur,Bishnupur,Bishenpur,potato,Other,2019-03-04,800,1000,1000,3,2019,1
Manipur,Bishnupur,Bishenpur,rice,Other,2019-03-04,3700,3700,3700,3,2019,1
Manipur,Chandel,Moreh,banana,Other,2019-03-04,2800,3200,3000,3,2019,1
Manipur,Chandel,Moreh,cabbage,Other,2019-03-04,800,1200,1000,3,2019,1
Manipur,Chandel,Moreh,cauliflower,Other,2019-03-04,1800,2200,2000,3,2019,1
Manipur,Chandel,Moreh,dry chillies,Other,2019-03-04,13000,13500,13300,3,2019,1
Manipur,Chandel,Moreh,ginger(green),Green Ginger,2019-03-04,3300,3700,3500,3,2019,1
Manipur,Chandel,Moreh,onion,Other,2019-03-04,2300,2500,2500,3,2019,1
Manipur,Chandel,Moreh,potato,Other,2019-03-04,1200,1600,1400,3,2019,1
Manipur,Chandel,Moreh,rice,Other,2019-03-04,3500,3500,3500,3,2019,1
Manipur,Imphal East,Lamlong Bazaar,banana,Other,2019-03-04,2800,3500,3500,3,2019,1
Manipur,Imphal East,Lamlong Bazaar,cabbage,Cabbage,2019-03-04,1300,1500,1500,3,2019,1
Manipur,Imphal East,Lamlong Bazaar,cauliflower,Cauliflower,2019-03-04,2300,2500,2500,3,2019,1
Manipur,Imphal East,Lamlong Bazaar,dry chillies,Other,2019-03-04,13000,15000,15000,3,2019,1
Manipur,Imphal East,Lamlong Bazaar,ginger(green),Green Ginger,2019-03-04,5300,5500,5500,3,2019,1
Manipur,Imphal East,Lamlong Bazaar,onion,Other,2019-03-04,1300,2500,2500,3,2019,1
Manipur,Imphal East,Lamlong Bazaar,potato,Other,2019-03-04,800,1000,1000,3,2019,1
Manipur,Imphal East,Lamlong Bazaar,rice,Other,2019-03-04,3900,4100,4100,3,2019,1
Manipur,Imphal West,Imphal,banana,Other,2019-03-04,3300,3500,3500,3,2019,1
Manipur,Imphal West,Imphal,cabbage,Other,2019-03-04,1300,1500,1500,3,2019,1
Manipur,Imphal West,Imphal,cauliflower,Other,2019-03-04,1800,2000,2000,3,2019,1
Manipur,Imphal West,Imphal,dry chillies,Other,2019-03-04,14800,15000,15000,3,2019,1
Manipur,Imphal West,Imphal,ginger(green),Green Ginger,2019-03-04,2800,3000,3000,3,2019,1
Manipur,Imphal West,Imphal,onion,Other,2019-03-04,2300,2700,2500,3,2019,1
Manipur,Imphal West,Imphal,paddy(dhan)(common),Other,2019-03-04,1050,2250,2250,3,2019,1
Manipur,Imphal West,Imphal,potato,Other,2019-03-04,1500,1500,1500,3,2019,1
Manipur,Imphal West,Imphal,rice,Other,2019-03-04,3800,3800,3800,3,2019,1
Manipur,Thoubal,Thoubal,banana,Other,2019-03-04,3000,4000,3500,3,2019,1
Manipur,Thoubal,Thoubal,cabbage,Cabbage,2019-03-04,700,1300,1000,3,2019,1
Manipur,Thoubal,Thoubal,cauliflower,Cauliflower,2019-03-04,1700,2300,2000,3,2019,1
Manipur,Thoubal,Thoubal,dry chillies,Other,2019-03-04,13500,14500,14000,3,2019,1
Manipur,Thoubal,Thoubal,ginger(green),Green Ginger,2019-03-04,5000,5500,5500,3,2019,1
Manipur,Thoubal,Thoubal,paddy(dhan)(common),Other,2019-03-04,2375,2375,2375,3,2019,1
Manipur,Thoubal,Thoubal,potato,Other,2019-03-04,800,1200,1000,3,2019,1
Manipur,Thoubal,Thoubal,rice,Other,2019-03-04,3900,3900,3900,3,2019,1
Meghalaya,East Khasi Hills,Shillong,arecanut(betelnut/supari),New Variety,2019-03-04,9500,17000,13500,3,2019,1
Meghalaya,East Khasi Hills,Shillong,banana,Champa,2019-03-04,3500,4500,4000,3,2019,1
Meghalaya,East Khasi Hills,Shillong,betal leaves,Local,2019-03-04,21000,30000,26500,3,2019,1
Meghalaya,East Khasi Hills,Shillong,ginger(dry),Dry,2019-03-04,6000,7000,6500,3,2019,1
Meghalaya,East Khasi Hills,Shillong,orange,Orange,2019-03-04,3500,4500,4000,3,2019,1
Meghalaya,East Khasi Hills,Shillong,pumpkin,Pumpkin,2019-03-04,1700,2000,1850,3,2019,1
Nagaland,Mokokchung,Mangkolemba,arecanut(betelnut/supari),api,2019-03-04,1400,1700,1500,3,2019,1
Nagaland,Mokokchung,Mangkolemba,banana - green,Banana - Green,2019-03-04,4100,4400,4200,3,2019,1
Nagaland,Mokokchung,Mangkolemba,cabbage,Cabbage,2019-03-04,2100,2400,2300,3,2019,1
Nagaland,Mokokchung,Mangkolemba,ginger(green),Green Ginger,2019-03-04,1600,1900,1700,3,2019,1
Nagaland,Mokokchung,Mangkolemba,leafy vegetable,Leafy Vegetables,2019-03-04,1600,1900,1700,3,2019,1
Nagaland,Mokokchung,Mangkolemba,turmeric (raw),Other,2019-03-04,1500,1800,1700,3,2019,1
Odisha,Angul,Angul,brinjal,Other,2019-03-04,400,600,500,3,2019,1
Odisha,Angul,Angul(Jarapada),brinjal,Other,2019-03-04,400,600,500,3,2019,1
Odisha,Angul,Pallahara,potato,Other,2019-03-04,700,900,800,3,2019,1
Odisha,Balasore,Jaleswar,brinjal,Other,2019-03-04,1100,1300,1200,3,2019,1
Odisha,Balasore,Jaleswar,cabbage,Other,2019-03-04,600,800,700,3,2019,1
Odisha,Balasore,Jaleswar,garlic,Other,2019-03-04,5000,5200,5100,3,2019,1
Odisha,Balasore,Jaleswar,ginger(dry),Other,2019-03-04,7400,7600,7500,3,2019,1
Odisha,Balasore,Jaleswar,onion,Other,2019-03-04,1000,1150,1100,3,2019,1
Odisha,Balasore,Jaleswar,tomato,Other,2019-03-04,600,800,700,3,2019,1
Odisha,Balasore,Nilagiri,cabbage,Other,2019-03-04,500,600,550,3,2019,1
Odisha,Balasore,Nilagiri,carrot,Other,2019-03-04,1400,1500,1450,3,2019,1
Odisha,Balasore,Nilagiri,garlic,Other,2019-03-04,2800,3000,2900,3,2019,1
Odisha,Balasore,Nilagiri,tomato,Other,2019-03-04,550,650,600,3,2019,1
Odisha,Bargarh,Godabhaga,paddy(dhan)(common),Other,2019-03-04,1750,1770,1750,3,2019,1
Odisha,Dhenkanal,Hindol,banana - green,Other,2019-03-04,2500,3000,2800,3,2019,1
Odisha,Dhenkanal,Hindol,beans,Other,2019-03-04,2400,2600,2500,3,2019,1
Odisha,Dhenkanal,Hindol,okra,Bhindi,2019-03-04,3500,4000,3800,3,2019,1
Odisha,Dhenkanal,Hindol,bitter gourd,Bitter Gourd,2019-03-04,4000,4500,4200,3,2019,1
Odisha,Dhenkanal,Hindol,brinjal,Brinjal,2019-03-04,800,1200,1000,3,2019,1
Odisha,Dhenkanal,Hindol,cucumbar(kheera),Cucumbar,2019-03-04,2200,2500,2400,3,2019,1
Odisha,Dhenkanal,Hindol,onion,Other,2019-03-04,1200,1400,1300,3,2019,1
Odisha,Dhenkanal,Hindol,potato,Potato,2019-03-04,800,1000,900,3,2019,1
Odisha,Dhenkanal,Hindol,pumpkin,Pumpkin,2019-03-04,1200,1400,1300,3,2019,1
Odisha,Dhenkanal,Hindol,tomato,Tomato,2019-03-04,700,1000,800,3,2019,1
Odisha,Gajapati,Kasinagar,banana,Banana - Ripe,2019-03-04,2500,3000,3000,3,2019,1
Odisha,Gajapati,Kasinagar,okra,Other,2019-03-04,2500,3000,3000,3,2019,1
Odisha,Gajapati,Kasinagar,brinjal,Other,2019-03-04,800,1000,1000,3,2019,1
Odisha,Gajapati,Kasinagar,tomato,Other,2019-03-04,1000,1200,1200,3,2019,1
Odisha,Gajapati,Kasinagar,water melon,Other,2019-03-04,2500,3000,3000,3,2019,1
Odisha,Gajapati,Parlakhemundi,banana,Other,2019-03-04,2500,3000,3000,3,2019,1
Odisha,Gajapati,Parlakhemundi,coconut,Other,2019-03-04,1400,1500,1500,3,2019,1
Odisha,Ganjam,Bhanjanagar,brinjal,Other,2019-03-04,1400,1600,1500,3,2019,1
Odisha,Ganjam,Bhanjanagar,onion,Other,2019-03-04,1300,1500,1400,3,2019,1
Odisha,Ganjam,Bhanjanagar,paddy(dhan)(common),Common,2019-03-04,1750,1750,1750,3,2019,1
Odisha,Ganjam,Digapahandi,brinjal,Other,2019-03-04,3000,3500,3200,3,2019,1
Odisha,Ganjam,Digapahandi,maize,Other,2019-03-04,1300,1420,1350,3,2019,1
Odisha,Jharsuguda,Jharsuguda,onion,Other,2019-03-04,1000,1400,1300,3,2019,1
Odisha,Jharsuguda,Jharsuguda,potato,Other,2019-03-04,800,1000,900,3,2019,1
Odisha,Mayurbhanja,Betnoti,beans,Other,2019-03-04,2500,3000,2800,3,2019,1
Odisha,Mayurbhanja,Betnoti,bitter gourd,Bitter Gourd,2019-03-04,2500,3000,2800,3,2019,1
Odisha,Mayurbhanja,Betnoti,brinjal,Other,2019-03-04,600,1000,700,3,2019,1
Odisha,Mayurbhanja,Betnoti,cabbage,Cabbage,2019-03-04,500,700,600,3,2019,1
Odisha,Mayurbhanja,Betnoti,cauliflower,Cauliflower,2019-03-04,1400,1600,1500,3,2019,1
Odisha,Mayurbhanja,Betnoti,cucumbar(kheera),Cucumbar,2019-03-04,3000,4000,3500,3,2019,1
Odisha,Mayurbhanja,Betnoti,leafy vegetable,Other,2019-03-04,1400,1600,1500,3,2019,1
Odisha,Mayurbhanja,Betnoti,onion,Other,2019-03-04,1300,1500,1400,3,2019,1
Odisha,Mayurbhanja,Betnoti,potato,Potato,2019-03-04,500,700,600,3,2019,1
Odisha,Mayurbhanja,Betnoti,rice,Sanna Bhatta,2019-03-04,2000,2500,2200,3,2019,1
Odisha,Mayurbhanja,Betnoti,tomato,Tomato,2019-03-04,700,1000,800,3,2019,1
Odisha,Mayurbhanja,Saraskana,okra,Bhindi,2019-03-04,6000,7000,6500,3,2019,1
Odisha,Mayurbhanja,Saraskana,bitter gourd,Bitter Gourd,2019-03-04,7000,8000,7500,3,2019,1
Odisha,Mayurbhanja,Saraskana,brinjal,Brinjal,2019-03-04,1200,1500,1400,3,2019,1
Odisha,Mayurbhanja,Saraskana,cabbage,Cabbage,2019-03-04,600,800,700,3,2019,1
Odisha,Mayurbhanja,Saraskana,cauliflower,Cauliflower,2019-03-04,700,1000,800,3,2019,1
Odisha,Mayurbhanja,Saraskana,pumpkin,Pumpkin,2019-03-04,1000,1200,1100,3,2019,1
Odisha,Mayurbhanja,Saraskana,tomato,Tomato,2019-03-04,700,1000,800,3,2019,1
Odisha,Nowarangpur,Nawarangpur,broken rice,Broken Rice,2019-03-04,1200,1200,1200,3,2019,1
Odisha,Nowarangpur,Nawarangpur,gur(jaggery),NO 2,2019-03-04,2000,2000,2000,3,2019,1
Odisha,Nowarangpur,Nawarangpur,maize,Hybrid/Local,2019-03-04,1400,1550,1400,3,2019,1
Odisha,Sundergarh,Bonai,banana - green,Other,2019-03-04,4000,4000,4000,3,2019,1
Odisha,Sundergarh,Bonai,okra,Other,2019-03-04,4000,4000,4000,3,2019,1
Odisha,Sundergarh,Bonai,black gram (urd beans)(whole),Local,2019-03-04,5600,9000,9000,3,2019,1
Odisha,Sundergarh,Bonai,black gram (urd beans)(whole),Other,2019-03-04,5600,9000,9000,3,2019,1
Odisha,Sundergarh,Bonai,brinjal,Other,2019-03-04,2000,2000,2000,3,2019,1
Odisha,Sundergarh,Bonai,cabbage,Other,2019-03-04,1000,1000,1000,3,2019,1
Odisha,Sundergarh,Bonai,capsicum,Other,2019-03-04,4000,4000,4000,3,2019,1
Odisha,Sundergarh,Bonai,carrot,Other,2019-03-04,1000,2000,1000,3,2019,1
Odisha,Sundergarh,Bonai,cauliflower,Other,2019-03-04,1000,1000,1000,3,2019,1
Odisha,Sundergarh,Bonai,cucumbar(kheera),Other,2019-03-04,4000,4000,4000,3,2019,1
Odisha,Sundergarh,Bonai,french beans (frasbean),Other,2019-03-04,4000,4000,4000,3,2019,1
Odisha,Sundergarh,Bonai,onion,Onion,2019-03-04,1500,1500,1500,3,2019,1
Odisha,Sundergarh,Bonai,onion,Other,2019-03-04,1500,1500,1500,3,2019,1
Odisha,Sundergarh,Bonai,orange,Other,2019-03-04,8000,8000,8000,3,2019,1
Odisha,Sundergarh,Bonai,paddy(dhan)(common),Other,2019-03-04,1750,1790,1790,3,2019,1
Odisha,Sundergarh,Bonai,potato,Other,2019-03-04,1000,1000,1000,3,2019,1
Odisha,Sundergarh,Bonai,rice,Other,2019-03-04,3000,3000,3000,3,2019,1
Odisha,Sundergarh,Bonai,sugar,Other,2019-03-04,4000,4000,4000,3,2019,1
Odisha,Sundergarh,Bonai,tomato,Other,2019-03-04,1000,1500,1000,3,2019,1
Odisha,Sundergarh,Bonai,wheat,Other,2019-03-04,1735,3000,3000,3,2019,1
Odisha,Sundergarh,Bonai,wheat atta,Wheat Atta,2019-03-04,3500,3500,3500,3,2019,1
Odisha,Sundergarh,Panposh,brinjal,Other,2019-03-04,400,700,600,3,2019,1
Odisha,Sundergarh,Panposh,cabbage,Other,2019-03-04,600,900,800,3,2019,1
Odisha,Sundergarh,Panposh,cauliflower,Other,2019-03-04,700,1000,900,3,2019,1
Odisha,Sundergarh,Panposh,tomato,Other,2019-03-04,600,1000,900,3,2019,1
Pondicherry,Karaikal,Karaikal,copra,Copra,2019-03-04,9000,9000,9000,3,2019,1
Pondicherry,Karaikal,Karaikal,paddy(dhan)(common),B P T,2019-03-04,1833,1833,1833,3,2019,1
Pondicherry,Karaikal,Karaikal,paddy(dhan)(common),Fine,2019-03-04,1583,1750,1667,3,2019,1
Pondicherry,Karaikal,Karaikal,paddy(dhan)(common),Other,2019-03-04,1583,1583,1583,3,2019,1
Pondicherry,Karaikal,Karaikal,paddy(dhan)(common),Pommani,2019-03-04,1583,1583,1583,3,2019,1
Pondicherry,Karaikal,Karaikal,paddy(dhan)(common),White Ponni,2019-03-04,1833,1833,1833,3,2019,1
Pondicherry,Karaikal,Karaikal,"sesamum(sesame,gingelly,til)",Sesame,2019-03-04,10000,10000,10000,3,2019,1
Punjab,Amritsar,Chogawan,carrot,Carrot,2019-03-04,700,900,800,3,2019,1
Punjab,Amritsar,Chogawan,cauliflower,Cauliflower,2019-03-04,800,1000,900,3,2019,1
Punjab,Amritsar,Chogawan,peas cod,Peas cod,2019-03-04,700,900,800,3,2019,1
Punjab,Amritsar,Mehta,carrot,Carrot,2019-03-04,700,820,800,3,2019,1
Punjab,Barnala,Dhanaula,carrot,Carrot,2019-03-04,400,550,500,3,2019,1
Punjab,Barnala,Dhanaula,cauliflower,Cauliflower,2019-03-04,450,650,500,3,2019,1
Punjab,Barnala,Dhanaula,peas wet,Peas Wet,2019-03-04,1400,1600,1500,3,2019,1
Punjab,Barnala,Dhanaula,raddish,Raddish,2019-03-04,200,350,300,3,2019,1
Punjab,Bhatinda,Bhucho,onion,Other,2019-03-04,1400,1600,1500,3,2019,1
Punjab,Bhatinda,Bhucho,potato,Other,2019-03-04,400,500,450,3,2019,1
Punjab,Gurdaspur,Dera Baba Nanak,cauliflower,Other,2019-03-04,600,800,700,3,2019,1
Punjab,Gurdaspur,Dera Baba Nanak,peas cod,Other,2019-03-04,900,1100,1000,3,2019,1
Punjab,Gurdaspur,Dera Baba Nanak,turnip,Other,2019-03-04,600,800,700,3,2019,1
Punjab,Gurdaspur,Dhariwal,brinjal,Brinjal,2019-03-04,600,800,700,3,2019,1
Punjab,Gurdaspur,Dhariwal,carrot,Carrot,2019-03-04,600,700,650,3,2019,1
Punjab,Gurdaspur,Dhariwal,cauliflower,Cauliflower,2019-03-04,500,700,580,3,2019,1
Punjab,Gurdaspur,Dhariwal,onion,Other,2019-03-04,700,1000,850,3,2019,1
Punjab,Gurdaspur,Dhariwal,peas wet,Peas Wet,2019-03-04,500,800,700,3,2019,1
Punjab,Gurdaspur,Dhariwal,potato,Other,2019-03-04,300,450,370,3,2019,1
Punjab,Gurdaspur,Dhariwal,raddish,Raddish,2019-03-04,300,500,420,3,2019,1
Punjab,Gurdaspur,Kalanaur,brinjal,Other,2019-03-04,1400,1550,1450,3,2019,1
Punjab,Gurdaspur,Kalanaur,capsicum,Capsicum,2019-03-04,1900,2150,2050,3,2019,1
Punjab,Gurdaspur,Kalanaur,green chilli,Other,2019-03-04,1300,1600,1500,3,2019,1
Punjab,Hoshiarpur,Dasuya,brinjal,Other,2019-03-04,1500,2000,2000,3,2019,1
Punjab,Hoshiarpur,Dasuya,cabbage,Other,2019-03-04,400,500,500,3,2019,1
Punjab,Hoshiarpur,Dasuya,capsicum,Other,2019-03-04,2500,3000,3000,3,2019,1
Punjab,Hoshiarpur,Dasuya,carrot,Other,2019-03-04,500,700,700,3,2019,1
Punjab,Hoshiarpur,Dasuya,cauliflower,Other,2019-03-04,600,800,800,3,2019,1
Punjab,Hoshiarpur,Dasuya,cucumbar(kheera),Other,2019-03-04,2000,2500,2500,3,2019,1
Punjab,Hoshiarpur,Dasuya,field pea,Other,2019-03-04,1000,1500,1500,3,2019,1
Punjab,Hoshiarpur,Dasuya,ginger(green),Other,2019-03-04,7000,7500,7500,3,2019,1
Punjab,Hoshiarpur,Dasuya,grapes,Other,2019-03-04,4500,5000,5000,3,2019,1
Punjab,Hoshiarpur,Dasuya,grapes,Other,2019-03-04,2500,3000,3000,3,2019,1
Punjab,Hoshiarpur,Dasuya,green chilli,Other,2019-03-04,4500,5000,5000,3,2019,1
Punjab,Hoshiarpur,Dasuya,kinnow,Other,2019-03-04,1600,2000,2000,3,2019,1
Punjab,Hoshiarpur,Dasuya,kinnow,Other,2019-03-04,800,1200,1200,3,2019,1
Punjab,Hoshiarpur,Dasuya,kinnow,Other,2019-03-04,400,500,500,3,2019,1
Punjab,Hoshiarpur,Dasuya,onion,Other,2019-03-04,600,800,800,3,2019,1
Punjab,Hoshiarpur,Dasuya,papaya,Other,2019-03-04,1200,1500,1500,3,2019,1
Punjab,Hoshiarpur,Dasuya,potato,Other,2019-03-04,450,500,500,3,2019,1
Punjab,Hoshiarpur,Dasuya,raddish,Other,2019-03-04,500,600,600,3,2019,1
Punjab,Hoshiarpur,Dasuya,spinach,Other,2019-03-04,500,700,700,3,2019,1
Punjab,Hoshiarpur,Dasuya,tomato,Other,2019-03-04,1500,2000,2000,3,2019,1
Punjab,Jalandhar,Adampur,amphophalus,Other,2019-03-04,1800,2000,2000,3,2019,1
Punjab,Jalandhar,Adampur,okra,Other,2019-03-04,4000,5000,5000,3,2019,1
Punjab,Jalandhar,Adampur,brinjal,Other,2019-03-04,1500,2000,2000,3,2019,1
Punjab,Jalandhar,Adampur,cabbage,Other,2019-03-04,300,400,400,3,2019,1
Punjab,Jalandhar,Adampur,capsicum,Other,2019-03-04,3000,4000,4000,3,2019,1
Punjab,Jalandhar,Adampur,carrot,Other,2019-03-04,400,500,500,3,2019,1
Punjab,Jalandhar,Adampur,cauliflower,Other,2019-03-04,600,700,700,3,2019,1
Punjab,Jalandhar,Adampur,coriander(leaves),Other,2019-03-04,800,1000,1000,3,2019,1
Punjab,Jalandhar,Adampur,cucumbar(kheera),Other,2019-03-04,2000,2500,2500,3,2019,1
Punjab,Jalandhar,Adampur,garlic,Other,2019-03-04,3500,4000,4000,3,2019,1
Punjab,Jalandhar,Adampur,ginger(green),Other,2019-03-04,6500,7000,7000,3,2019,1
Punjab,Jalandhar,Adampur,green chilli,Other,2019-03-04,4000,5000,5000,3,2019,1
Punjab,Jalandhar,Adampur,kinnow,Other,2019-03-04,1000,1200,1200,3,2019,1
Punjab,Jalandhar,Adampur,onion,Other,2019-03-04,700,800,800,3,2019,1
Punjab,Jalandhar,Adampur,peas wet,Other,2019-03-04,1000,1500,1500,3,2019,1
Punjab,Jalandhar,Adampur,potato,Other,2019-03-04,400,500,500,3,2019,1
Punjab,Jalandhar,Adampur,raddish,Other,2019-03-04,300,400,400,3,2019,1
Punjab,Jalandhar,Adampur,spinach,Other,2019-03-04,800,900,900,3,2019,1
Punjab,Jalandhar,Adampur,tomato,Other,2019-03-04,2000,2500,2500,3,2019,1
Punjab,Jalandhar,Adampur,turnip,Other,2019-03-04,300,400,400,3,2019,1
Punjab,Jalandhar,Lohian Khas,cabbage,Other,2019-03-04,200,400,300,3,2019,1
Punjab,Jalandhar,Lohian Khas,carrot,Other,2019-03-04,200,400,300,3,2019,1
Punjab,Jalandhar,Lohian Khas,cauliflower,Other,2019-03-04,100,300,200,3,2019,1
Punjab,Jalandhar,Lohian Khas,peas wet,Other,2019-03-04,600,1000,800,3,2019,1
Punjab,Jalandhar,Lohian Khas,potato,Other,2019-03-04,300,500,400,3,2019,1
Punjab,Jalandhar,Lohian Khas,raddish,Other,2019-03-04,200,400,300,3,2019,1
Punjab,Jalandhar,Lohian Khas,spinach,Other,2019-03-04,200,400,300,3,2019,1
Punjab,Jalandhar,Lohian Khas,tomato,Other,2019-03-04,1300,1500,1400,3,2019,1
Punjab,Jalandhar,Mehatpur,carrot,Other,2019-03-04,600,800,700,3,2019,1
Punjab,Jalandhar,Mehatpur,cauliflower,Other,2019-03-04,500,700,700,3,2019,1
Punjab,Jalandhar,Mehatpur,methi(leaves),Other,2019-03-04,600,700,600,3,2019,1
Punjab,Jalandhar,Mehatpur,raddish,Other,2019-03-04,400,500,500,3,2019,1
Punjab,Jalandhar,Mehatpur,spinach,Other,2019-03-04,400,600,600,3,2019,1
Punjab,Ludhiana,Doraha,carrot,Other,2019-03-04,400,1000,700,3,2019,1
